Start Time,End Time,Duration,Name,Model Name,Agent Name,Exam Name,Attempt Id,Questions,Correct,Incorrect,Accuracy,Num Errors,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2024-04-19 09:44:17.585292,2024-04-19 09:58:59.402860,881,claude-3-opus-20240229 - instructions - logiqa-en-100,claude-3-opus-20240229,instructions,logiqa-en-100,2,43,7,36,0.1627906976744186,0,26898,15625,42523,988.906976744186,1.575345,0.0366359302325581,881.817568,20.507385302325584
2024-04-19 09:55:01.940612,2024-04-19 09:59:08.381556,246,llama-2-7b-chat - instructions - med-mcqa-100,llama-2-7b-chat,instructions,med-mcqa-100,2,62,5,57,0.0806451612903225,0,29356,16622,45978,741.5806451612904,0.02640186,0.0004258364516129,246.440944,3.974853935483871
2024-04-19 09:58:13.967883,2024-04-19 10:00:12.971363,119,gemini-1.0-pro - solution - lsat-lr-100,gemini-1.0-pro,solution,lsat-lr-100,2,48,22,26,0.4583333333333333,0,28479,7655,36134,752.7916666666666,0.025722,0.000535875,119.00348,2.4792391666666664
2024-04-19 09:43:07.690362,2024-04-19 10:00:51.798679,1064,gpt-4 - instructions - aqua-rat-100,gpt-4,instructions,aqua-rat-100,2,21,7,14,0.3333333333333333,0,9873,3838,13711,652.9047619047619,0.52647,0.02507,1064.108317,50.67182461904762
2024-04-19 10:00:12.990370,2024-04-19 10:01:04.815412,51,gemini-1.0-pro - solution - lsat-rc-100,gemini-1.0-pro,solution,lsat-rc-100,2,27,12,15,0.4444444444444444,0,28107,2767,30874,1143.4814814814815,0.0182039999999999,0.0006742222222222,51.825042,1.919446
2024-04-19 09:57:27.113134,2024-04-19 10:01:34.629719,247,mistral-large - instructions - comprehensive-100,mistral-large,instructions,comprehensive-100,2,28,5,23,0.1785714285714285,0,17909,6990,24899,889.25,0.311032,0.0111082857142857,247.516585,8.839878035714285
2024-04-19 10:01:04.832411,2024-04-19 10:01:39.313674,34,gemini-1.0-pro - solution - sat-en-100,gemini-1.0-pro,solution,sat-en-100,2,23,13,10,0.5652173913043478,2,27955,1332,29287,1273.3478260869565,0.0159755,0.0006945869565217,34.481263,1.4991853478260868
2024-04-19 09:58:13.880377,2024-04-19 10:01:58.528222,224,cohere-command-r-plus - explanation - logiqa-en-100,cohere-command-r-plus,explanation,logiqa-en-100,2,52,12,40,0.2307692307692307,0,26628,8880,35508,682.8461538461538,0.213084,0.0040977692307692,224.647845,4.320150865384616
2024-04-19 10:01:39.330681,2024-04-19 10:02:41.040741,61,gemini-1.0-pro - solution - sat-math-100,gemini-1.0-pro,solution,sat-math-100,2,22,13,9,0.5909090909090909,0,11605,3018,14623,664.6818181818181,0.0103295,0.0004695227272727,61.71006,2.805002727272728
2024-04-19 10:02:41.056742,2024-04-19 10:03:08.928179,27,gemini-1.0-pro - solution - arc-challenge-100,gemini-1.0-pro,solution,arc-challenge-100,2,15,5,10,0.3333333333333333,1,5862,1076,6938,462.53333333333336,0.004545,0.000303,27.871437,1.8580958
2024-04-19 09:59:08.399557,2024-04-19 10:03:18.567700,250,llama-2-7b-chat - keywords - comprehensive-100,llama-2-7b-chat,keywords,comprehensive-100,2,76,9,67,0.1184210526315789,0,53613,15973,69586,915.6052631578948,0.03858067,0.0005076403947368,250.168143,3.291686092105263
2024-04-19 10:03:08.944185,2024-04-19 10:03:53.834560,44,gemini-1.0-pro - solution - hella-swag-100,gemini-1.0-pro,solution,hella-swag-100,2,25,10,15,0.4,1,12858,2190,15048,601.92,0.009714,0.00038856,44.890375,1.795615
2024-04-19 09:55:07.780470,2024-04-19 10:04:53.114135,585,gemini-1.5-pro-preview-0409 - advice - med-mcqa-100,gemini-1.5-pro-preview-0409,advice,med-mcqa-100,2,32,13,19,0.40625,0,11433,2801,14234,444.8125,0.138852,0.004339125,585.333665,18.29167703125
2024-04-19 10:03:53.845557,2024-04-19 10:05:37.158908,103,gemini-1.0-pro - solution - med-mcqa-100,gemini-1.0-pro,solution,med-mcqa-100,2,48,18,30,0.375,0,18054,5269,23323,485.8958333333333,0.0169305,0.00035271875,103.313351,2.1523614791666668
2024-04-19 10:01:58.545155,2024-04-19 10:07:19.371797,320,cohere-command-r-plus - explanation - lsat-ar-100,cohere-command-r-plus,explanation,lsat-ar-100,2,75,18,57,0.24,1,37802,12806,50608,674.7733333333333,0.305496,0.0040732799999999,320.826642,4.27768856
2024-04-19 10:05:37.182908,2024-04-19 10:07:23.213870,106,gemini-1.0-pro - composite - comprehensive-100,gemini-1.0-pro,composite,comprehensive-100,2,47,20,27,0.425531914893617,0,35538,6125,41663,886.4468085106383,0.0269565,0.0005735425531914,106.030962,2.255977914893617
2024-04-19 10:03:18.602212,2024-04-19 10:07:28.523814,249,llama-2-7b-chat - keywords - aqua-rat-100,llama-2-7b-chat,keywords,aqua-rat-100,2,84,7,77,0.0833333333333333,0,38251,15723,53974,642.547619047619,0.03042493,0.000362201547619,249.921602,2.9752571666666667
2024-04-19 10:07:23.235853,2024-04-19 10:08:51.607532,88,gemini-1.0-pro - composite - aqua-rat-100,gemini-1.0-pro,composite,aqua-rat-100,2,46,17,29,0.3695652173913043,0,27344,3954,31298,680.3913043478261,0.019603,0.000426152173913,88.371679,1.9211234565217392
2024-04-19 10:07:19.392784,2024-04-19 10:09:12.888376,113,cohere-command-r-plus - explanation - lsat-lr-100,cohere-command-r-plus,explanation,lsat-lr-100,2,36,12,24,0.3333333333333333,0,19451,4153,23604,655.6666666666666,0.120648,0.0033513333333333,113.495592,3.1526553333333336
2024-04-19 10:08:51.632565,2024-04-19 10:10:51.187658,119,gemini-1.0-pro - composite - logiqa-en-100,gemini-1.0-pro,composite,logiqa-en-100,2,56,21,35,0.375,1,39739,5545,45284,808.6428571428571,0.028187,0.0005033392857142,119.555093,2.134912375
2024-04-19 10:09:12.926379,2024-04-19 10:10:53.112618,100,cohere-command-r-plus - explanation - lsat-rc-100,cohere-command-r-plus,explanation,lsat-rc-100,2,34,9,25,0.2647058823529412,0,33300,3486,36786,1081.9411764705883,0.15219,0.0044761764705882,100.186239,2.9466540882352943
2024-04-19 10:07:28.545820,2024-04-19 10:11:25.288294,236,llama-2-7b-chat - keywords - logiqa-en-100,llama-2-7b-chat,keywords,logiqa-en-100,2,68,5,63,0.0735294117647058,1,37291,15489,52780,776.1764705882352,0.0297689499999999,0.0004377786764705,236.742474,3.481506970588235
2024-04-19 10:10:53.136299,2024-04-19 10:11:26.002780,32,cohere-command-r-plus - explanation - sat-en-100,cohere-command-r-plus,explanation,sat-en-100,2,14,6,8,0.4285714285714285,0,17844,993,18837,1345.5,0.068427,0.0048876428571428,32.866481,2.347605785714286
2024-04-19 10:00:51.814431,2024-04-19 10:12:12.745311,680,gpt-4 - instructions - logiqa-en-100,gpt-4,instructions,logiqa-en-100,2,38,9,29,0.2368421052631578,0,20470,5836,26306,692.2631578947369,0.96426,0.0253752631578947,680.93088,17.919233684210525
2024-04-19 10:01:34.642397,2024-04-19 10:13:32.088987,717,mistral-large - instructions - aqua-rat-100,mistral-large,instructions,aqua-rat-100,2,37,13,24,0.3513513513513513,1,18114,11606,29720,803.2432432432432,0.4234559999999999,0.0114447567567567,717.44659,19.39044837837838
2024-04-19 10:11:26.016865,2024-04-19 10:13:42.905658,136,cohere-command-r-plus - explanation - sat-math-100,cohere-command-r-plus,explanation,sat-math-100,2,28,14,14,0.5,0,11964,5597,17561,627.1785714285714,0.119847,0.00428025,136.888793,4.888885464285714
2024-04-19 10:13:42.931662,2024-04-19 10:14:19.836578,36,cohere-command-r-plus - explanation - arc-challenge-100,cohere-command-r-plus,explanation,arc-challenge-100,2,12,9,3,0.75,0,4714,1335,6049,504.0833333333333,0.0341669999999999,0.0028472499999999,36.904916,3.075409666666667
2024-04-19 10:10:51.206393,2024-04-19 10:14:23.849970,212,gemini-1.0-pro - composite - lsat-ar-100,gemini-1.0-pro,composite,lsat-ar-100,2,73,17,56,0.2328767123287671,0,50727,14698,65425,896.2328767123288,0.0474105,0.0006494589041095,212.643577,2.912925712328767
2024-04-19 10:04:53.128136,2024-04-19 10:15:15.012437,621,gemini-1.5-pro-preview-0409 - instructions - comprehensive-100,gemini-1.5-pro-preview-0409,instructions,comprehensive-100,2,28,9,19,0.3214285714285714,0,14294,7129,21423,765.1071428571429,0.249767,0.00892025,621.884301,22.21015360714286
2024-04-19 10:14:19.851577,2024-04-19 10:15:27.905532,68,cohere-command-r-plus - explanation - hella-swag-100,cohere-command-r-plus,explanation,hella-swag-100,2,25,19,6,0.76,1,13286,2327,15613,624.52,0.074763,0.00299052,68.053955,2.7221582
2024-04-19 10:14:23.862968,2024-04-19 10:16:24.565446,120,gemini-1.0-pro - composite - lsat-lr-100,gemini-1.0-pro,composite,lsat-lr-100,2,48,27,21,0.5625,0,34366,6338,40704,848.0,0.02669,0.0005560416666666,120.702478,2.514634958333333
2024-04-19 10:16:24.594847,2024-04-19 10:16:58.849845,34,gemini-1.0-pro - composite - lsat-rc-100,gemini-1.0-pro,composite,lsat-rc-100,2,27,10,17,0.3703703703703703,0,31729,1005,32734,1212.3703703703704,0.017372,0.0006434074074074,34.254998,1.2687036296296297
2024-04-19 10:11:25.304871,2024-04-19 10:17:09.841401,344,llama-2-7b-chat - keywords - lsat-ar-100,llama-2-7b-chat,keywords,lsat-ar-100,2,90,7,83,0.0777777777777777,1,52267,23144,75411,837.9,0.04268532,0.0004742813333333,344.53653,3.828183666666667
2024-04-19 10:15:27.920536,2024-04-19 10:17:15.640364,107,cohere-command-r-plus - explanation - med-mcqa-100,cohere-command-r-plus,explanation,med-mcqa-100,2,37,17,20,0.4594594594594595,0,13647,3979,17626,476.3783783783784,0.100626,0.0027196216216216,107.719828,2.9113467027027027
2024-04-19 10:16:58.868864,2024-04-19 10:17:31.810583,32,gemini-1.0-pro - composite - sat-en-100,gemini-1.0-pro,composite,sat-en-100,2,23,13,10,0.5652173913043478,2,31835,765,32600,1417.391304347826,0.017065,0.0007419565217391,32.941719,1.432248652173913
2024-04-19 09:49:43.912996,2024-04-19 10:18:10.701419,1706,llama-2-70b-chat - advice - lsat-lr-100,llama-2-70b-chat,advice,lsat-lr-100,2,91,40,51,0.4395604395604395,0,59866,28298,88164,968.8351648351648,0.1422811,0.0015635285714285,1706.788423,18.75591673626373
2024-04-19 10:17:31.824581,2024-04-19 10:18:13.243721,41,gemini-1.0-pro - composite - sat-math-100,gemini-1.0-pro,composite,sat-math-100,2,22,10,12,0.4545454545454545,0,14733,2411,17144,779.2727272727273,0.010983,0.0004992272727272,41.41914,1.882688181818181
2024-04-19 10:18:13.259670,2024-04-19 10:18:31.001055,17,gemini-1.0-pro - composite - arc-challenge-100,gemini-1.0-pro,composite,arc-challenge-100,2,15,7,8,0.4666666666666667,2,7659,492,8151,543.4,0.0045675,0.0003045,17.741385,1.182759
2024-04-19 10:18:31.012067,2024-04-19 10:19:01.581132,30,gemini-1.0-pro - composite - hella-swag-100,gemini-1.0-pro,composite,hella-swag-100,2,25,13,12,0.52,1,16231,937,17168,686.72,0.009521,0.00038084,30.569065,1.2227626
2024-04-19 10:17:15.662274,2024-04-19 10:19:39.159682,143,cohere-command-r-plus - solution - comprehensive-100,cohere-command-r-plus,solution,comprehensive-100,2,42,22,20,0.5238095238095238,0,26728,5404,32132,765.047619047619,0.161244,0.0038391428571428,143.497408,3.4166049523809527
2024-04-19 10:19:01.602260,2024-04-19 10:20:33.183912,91,gemini-1.0-pro - composite - med-mcqa-100,gemini-1.0-pro,composite,med-mcqa-100,2,48,22,26,0.4583333333333333,1,21256,4687,25943,540.4791666666666,0.0176585,0.0003678854166666,91.581652,1.9079510833333333
2024-04-19 09:58:59.420325,2024-04-19 10:21:18.361159,1338,claude-3-opus-20240229 - instructions - lsat-ar-100,claude-3-opus-20240229,instructions,lsat-ar-100,2,65,14,51,0.2153846153846154,0,42851,26294,69145,1063.7692307692307,2.614815,0.040227923076923,1338.940834,20.599089753846155
2024-04-19 10:20:33.204883,2024-04-19 10:21:32.966190,59,gemini-1.0-pro - unredacted - comprehensive-100,gemini-1.0-pro,unredacted,comprehensive-100,2,47,35,12,0.7446808510638298,0,43796,1889,45685,972.0212765957448,0.0247315,0.0005262021276595,59.761307,1.271517170212766
2024-04-19 10:13:32.106098,2024-04-19 10:21:34.703512,482,mistral-large - instructions - logiqa-en-100,mistral-large,instructions,logiqa-en-100,2,48,18,30,0.375,0,29215,12324,41539,865.3958333333334,0.529496,0.0110311666666666,482.597414,10.054112791666666
2024-04-19 10:21:32.982198,2024-04-19 10:22:27.132597,54,gemini-1.0-pro - unredacted - aqua-rat-100,gemini-1.0-pro,unredacted,aqua-rat-100,2,46,18,28,0.391304347826087,0,37895,1834,39729,863.6739130434783,0.0216985,0.0004717065217391,54.150399,1.1771825869565218
2024-04-19 10:19:39.177227,2024-04-19 10:22:30.903890,171,cohere-command-r-plus - solution - aqua-rat-100,cohere-command-r-plus,solution,aqua-rat-100,2,46,14,32,0.3043478260869565,0,25489,6699,32188,699.7391304347826,0.176952,0.0038467826086956,171.726663,3.7331883260869567
2024-04-19 10:17:09.859117,2024-04-19 10:22:57.425086,347,llama-2-7b-chat - keywords - lsat-lr-100,llama-2-7b-chat,keywords,lsat-lr-100,2,82,6,76,0.073170731707317,0,50505,23876,74381,907.0853658536586,0.04225952,0.00051536,347.565969,4.23860937804878
2024-04-19 10:22:27.146580,2024-04-19 10:23:40.257795,73,gemini-1.0-pro - unredacted - logiqa-en-100,gemini-1.0-pro,unredacted,logiqa-en-100,2,56,36,20,0.6428571428571429,1,48426,3004,51430,918.3928571428572,0.028719,0.0005128392857142,73.111215,1.3055574107142858
2024-04-19 10:15:15.048431,2024-04-19 10:24:23.150056,548,gemini-1.5-pro-preview-0409 - instructions - aqua-rat-100,gemini-1.5-pro-preview-0409,instructions,aqua-rat-100,2,27,8,19,0.2962962962962963,0,11655,4395,16050,594.4444444444445,0.17388,0.00644,548.101625,20.300060185185185
2024-04-19 10:22:30.925230,2024-04-19 10:25:04.117772,153,cohere-command-r-plus - solution - logiqa-en-100,cohere-command-r-plus,solution,logiqa-en-100,2,52,33,19,0.6346153846153846,0,32127,5504,37631,723.6730769230769,0.178941,0.003441173076923,153.192542,2.946010423076923
2024-04-19 10:23:40.270797,2024-04-19 10:25:11.414732,91,gemini-1.0-pro - unredacted - lsat-ar-100,gemini-1.0-pro,unredacted,lsat-ar-100,2,73,46,27,0.6301369863013698,0,74113,3682,77795,1065.6849315068494,0.0425795,0.0005832808219178,91.143935,1.2485470547945203
2024-04-19 10:25:11.433730,2024-04-19 10:26:08.338865,56,gemini-1.0-pro - unredacted - lsat-lr-100,gemini-1.0-pro,unredacted,lsat-lr-100,2,48,42,6,0.875,0,46734,1855,48589,1012.2708333333334,0.0261495,0.00054478125,56.905135,1.1855236458333334
2024-04-19 10:26:08.362198,2024-04-19 10:26:38.253804,29,gemini-1.0-pro - unredacted - lsat-rc-100,gemini-1.0-pro,unredacted,lsat-rc-100,2,27,16,11,0.5925925925925926,0,37895,655,38550,1427.7777777777778,0.01993,0.0007381481481481,29.891606,1.1070965185185184
2024-04-19 10:26:38.265805,2024-04-19 10:27:04.473259,26,gemini-1.0-pro - unredacted - sat-en-100,gemini-1.0-pro,unredacted,sat-en-100,2,23,21,2,0.9130434782608696,0,37262,493,37755,1641.5217391304348,0.0193705,0.0008421956521739,26.207454,1.1394545217391303
2024-04-19 10:27:04.487479,2024-04-19 10:27:30.414492,25,gemini-1.0-pro - unredacted - sat-math-100,gemini-1.0-pro,unredacted,sat-math-100,2,22,14,8,0.6363636363636364,0,18793,723,19516,887.0909090909091,0.010481,0.000476409090909,25.927013,1.1785005909090909
2024-04-19 10:21:18.384684,2024-04-19 10:27:39.275738,380,claude-3-opus-20240229 - instructions - lsat-lr-100,claude-3-opus-20240229,instructions,lsat-lr-100,2,18,4,14,0.2222222222222222,0,12080,6740,18820,1045.5555555555557,0.6867,0.0381499999999999,380.891054,21.160614111111112
2024-04-19 10:27:30.427497,2024-04-19 10:27:45.302817,14,gemini-1.0-pro - unredacted - arc-challenge-100,gemini-1.0-pro,unredacted,arc-challenge-100,2,15,12,3,0.8,0,10244,405,10649,709.9333333333333,0.0057295,0.0003819666666666,14.87532,0.991688
2024-04-19 10:22:57.454638,2024-04-19 10:27:49.034528,291,llama-2-7b-chat - keywords - lsat-rc-100,llama-2-7b-chat,keywords,lsat-rc-100,2,81,7,74,0.0864197530864197,0,92669,18971,111640,1378.2716049382716,0.0608984499999999,0.0007518327160493,291.57989,3.599751728395061
2024-04-19 10:27:45.318654,2024-04-19 10:28:15.074793,29,gemini-1.0-pro - unredacted - hella-swag-100,gemini-1.0-pro,unredacted,hella-swag-100,2,25,20,5,0.8,1,20681,626,21307,852.28,0.0112795,0.00045118,29.756139,1.19024556
2024-04-19 10:25:04.133773,2024-04-19 10:28:52.729702,228,cohere-command-r-plus - solution - lsat-ar-100,cohere-command-r-plus,solution,lsat-ar-100,2,75,41,34,0.5466666666666666,0,51418,8314,59732,796.4266666666666,0.278964,0.00371952,228.595929,3.04794572
2024-04-19 10:28:15.089847,2024-04-19 10:29:11.297173,56,gemini-1.0-pro - unredacted - med-mcqa-100,gemini-1.0-pro,unredacted,med-mcqa-100,2,48,39,9,0.8125,2,35267,1397,36664,763.8333333333334,0.019729,0.0004110208333333,56.207326,1.1709859583333333
2024-04-19 10:28:52.743715,2024-04-19 10:30:31.675585,98,cohere-command-r-plus - solution - lsat-lr-100,cohere-command-r-plus,solution,lsat-lr-100,2,36,21,15,0.5833333333333334,0,21466,3463,24929,692.4722222222222,0.116343,0.00323175,98.93187,2.7481075
2024-04-19 10:27:39.286976,2024-04-19 10:31:33.344508,234,claude-3-opus-20240229 - instructions - lsat-rc-100,claude-3-opus-20240229,instructions,lsat-rc-100,2,12,3,9,0.25,0,13758,4014,17772,1481.0,0.50742,0.0422849999999999,234.057532,19.504794333333333
2024-04-19 10:30:31.697146,2024-04-19 10:32:06.536644,94,cohere-command-r-plus - solution - lsat-rc-100,cohere-command-r-plus,solution,lsat-rc-100,2,34,13,21,0.3823529411764705,0,34131,3252,37383,1099.5,0.151173,0.0044462647058823,94.839498,2.789397
2024-04-19 10:27:49.053035,2024-04-19 10:32:33.920080,284,llama-2-7b-chat - keywords - sat-en-100,llama-2-7b-chat,keywords,sat-en-100,2,63,5,58,0.0793650793650793,0,93174,19143,112317,1782.809523809524,0.06127629,0.0009726395238095,284.867045,4.521699126984127
2024-04-19 10:32:06.556940,2024-04-19 10:32:34.307930,27,cohere-command-r-plus - solution - sat-en-100,cohere-command-r-plus,solution,sat-en-100,2,14,7,7,0.5,0,18260,764,19024,1358.857142857143,0.06624,0.0047314285714285,27.75099,1.982213571428572
2024-04-19 10:31:33.358512,2024-04-19 10:33:27.343009,113,claude-3-opus-20240229 - instructions - sat-en-100,claude-3-opus-20240229,instructions,sat-en-100,2,6,4,2,0.6666666666666666,0,9113,1840,10953,1825.5,0.274695,0.0457825,113.984497,18.997416166666667
2024-04-19 10:33:27.355453,2024-04-19 10:34:19.688304,52,claude-3-opus-20240229 - instructions - sat-math-100,claude-3-opus-20240229,instructions,sat-math-100,2,3,3,0,1.0,0,1608,1078,2686,895.3333333333334,0.10497,0.03499,52.332851,17.444283666666667
2024-04-19 10:32:34.340963,2024-04-19 10:34:47.673401,133,cohere-command-r-plus - solution - sat-math-100,cohere-command-r-plus,solution,sat-math-100,2,28,19,9,0.6785714285714286,0,16256,5417,21673,774.0357142857143,0.130023,0.0046436785714285,133.332438,4.761872785714286
2024-04-19 10:34:19.699302,2024-04-19 10:35:05.008816,45,claude-3-opus-20240229 - instructions - arc-challenge-100,claude-3-opus-20240229,instructions,arc-challenge-100,2,3,1,2,0.3333333333333333,0,1490,847,2337,779.0,0.0858749999999999,0.0286249999999999,45.309514,15.103171333333334
2024-04-19 10:34:47.687290,2024-04-19 10:35:20.881349,33,cohere-command-r-plus - solution - arc-challenge-100,cohere-command-r-plus,solution,arc-challenge-100,2,12,8,4,0.6666666666666666,0,4826,1178,6004,500.3333333333333,0.0321479999999999,0.0026789999999999,33.194059,2.7661715833333336
2024-04-19 10:12:12.765148,2024-04-19 10:35:49.472919,1416,gpt-4 - instructions - lsat-ar-100,gpt-4,instructions,lsat-ar-100,2,67,15,52,0.2238805970149253,0,38208,13385,51593,770.044776119403,1.94934,0.0290946268656716,1416.707771,21.144892104477613
2024-04-19 10:32:33.936085,2024-04-19 10:36:15.343848,221,llama-2-7b-chat - keywords - sat-math-100,llama-2-7b-chat,keywords,sat-math-100,2,74,7,67,0.0945945945945946,0,36275,13981,50256,679.1351351351351,0.0282302699999999,0.0003814901351351,221.407763,2.991996797297297
2024-04-19 10:35:20.895355,2024-04-19 10:36:25.513509,64,cohere-command-r-plus - solution - hella-swag-100,cohere-command-r-plus,solution,hella-swag-100,2,25,21,4,0.84,1,14246,2083,16329,653.16,0.073983,0.0029593199999999,64.618154,2.58472616
2024-04-19 10:36:25.538515,2024-04-19 10:37:42.193734,76,cohere-command-r-plus - solution - med-mcqa-100,cohere-command-r-plus,solution,med-mcqa-100,2,37,25,12,0.6756756756756757,0,15772,2394,18166,490.97297297297297,0.083226,0.0022493513513513,76.655219,2.071762675675676
2024-04-19 10:36:15.372101,2024-04-19 10:37:46.557344,91,llama-2-7b-chat - keywords - arc-challenge-100,llama-2-7b-chat,keywords,arc-challenge-100,2,33,7,26,0.2121212121212121,0,14541,5581,20122,609.7575757575758,0.01130059,0.0003424421212121,91.185243,2.763189181818182
2024-04-19 10:35:05.022816,2024-04-19 10:38:38.381530,213,claude-3-opus-20240229 - instructions - hella-swag-100,claude-3-opus-20240229,instructions,hella-swag-100,2,13,4,9,0.3076923076923077,0,7826,3245,11071,851.6153846153846,0.360765,0.0277511538461538,213.358714,16.41220876923077
